tweets;related;rainfall (mm/30min);precision;recall;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Normalized precision;Normalized recall;Next batch rainfall (mm/30min)
13;0;0.0;0.0;0.0;0.20967741935483872;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.2
15;0;0.0;0.0;0.0;0.24193548387096775;0.0;0.0;0.0;0.0;9.06
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;0;0.0;0.0;0.0;0.3064516129032258;0.0;0.0;0.0;0.0;0.0
8;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.12903225806451613;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;7.48
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
12;0;0.0;0.0;0.0;0.1935483870967742;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
26;0;0.0;0.0;0.0;0.41935483870967744;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
17;0;0.0;0.0;0.0;0.27419354838709675;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.0
8;0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0
8;0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.0;0.0;0.1774193548387097;0.0;0.0;0.0;0.0;0.0
37;1;0.79;4.143978385008743e-06;0.0016129032258064516;0.5967741935483871;0.3333333333333333;0.03855539287457297;0.3333333333333333;0.3333333333333333;0.2
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;0;0.0;0.0;0.0;0.1935483870967742;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.4
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
6;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0967741935483871;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
8;0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0
9;0;0.0;0.0;0.0;0.14516129032258066;0.0;0.0;0.0;0.0;0.0
18;0;0.0;0.0;0.0;0.2903225806451613;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
12;0;0.0;0.0;0.0;0.1935483870967742;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.0
2;0;2.16;0.0;0.0;0.03225806451612903;0.0;0.10541727672035141;0.0;0.0;1.38
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.0;0.0;0.1774193548387097;0.0;0.0;0.0;0.0;0.0
26;0;0.0;0.0;0.0;0.41935483870967744;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.0;0.0;0.009760858955588094;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.0;0.0;0.1774193548387097;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.0;0.0;0.1774193548387097;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
5;0;0.4;0.0;0.0;0.08064516129032258;0.0;0.019521717911176188;0.0;0.0;0.2
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0;0.2;0.0;0.0;0.08064516129032258;0.0;0.009760858955588094;0.0;0.0;0.0
9;0;0.0;0.0;0.0;0.14516129032258066;0.0;0.0;0.0;0.0;0.0
0;0;6.11;0.0;0.0;0.0;0.0;0.29819424109321624;0.0;0.0;1.18
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
9;0;0.0;0.0;0.0;0.14516129032258066;0.0;0.0;0.0;0.0;0.0
46;0;0.0;0.0;0.0;0.7419354838709677;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
7;0;0.79;0.0;0.0;0.11290322580645161;0.0;0.03855539287457297;0.0;0.0;0.0
9;0;0.0;0.0;0.0;0.14516129032258066;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;0;0.0;0.0;0.0;0.25806451612903225;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
3;0;0.4;0.0;0.0;0.04838709677419355;0.0;0.019521717911176188;0.0;0.0;0.2
32;0;0.0;0.0;0.0;0.5161290322580645;0.0;0.0;0.0;0.0;0.0
27;0;0.0;0.0;0.0;0.43548387096774194;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
8;0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0
1;0;1.18;0.0;0.0;0.016129032258064516;0.0;0.05758906783796974;0.0;0.0;0.6
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
0;0;1.96;0.0;0.0;0.0;0.0;0.0956564177647633;0.0;0.0;4.92
12;0;0.2;0.0;0.0;0.1935483870967742;0.0;0.009760858955588094;0.0;0.0;0.4
1;0;0.99;0.0;0.0;0.016129032258064516;0.0;0.048316251830161056;0.0;0.0;0.98
8;0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
9;0;0.0;0.0;0.0;0.14516129032258066;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
19;0;0.0;0.0;0.0;0.3064516129032258;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
8;0;0.4;0.0;0.0;0.12903225806451613;0.0;0.019521717911176188;0.0;0.0;0.4
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;1;0.4;4.143978385008743e-06;0.0016129032258064516;0.3064516129032258;0.3333333333333333;0.019521717911176188;0.3333333333333333;0.3333333333333333;0.2
15;0;0.0;0.0;0.0;0.24193548387096775;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.0;0.0;0.009760858955588094;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;3.34;0.0;0.0;0.0;0.0;0.16300634455832114;0.0;0.0;1.96
18;0;0.0;0.0;0.0;0.2903225806451613;0.0;0.0;0.0;0.0;1.97
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.0;0.0;0.1774193548387097;0.0;0.0;0.0;0.0;0.0
12;0;0.0;0.0;0.0;0.1935483870967742;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
5;0;0.4;0.0;0.0;0.08064516129032258;0.0;0.019521717911176188;0.0;0.0;0.2
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
13;0;0.0;0.0;0.0;0.20967741935483872;0.0;0.0;0.0;0.0;0.0
24;0;0.4;0.0;0.0;0.3870967741935484;0.0;0.019521717911176188;0.0;0.0;0.0
4;1;0.39;4.143978385008743e-06;0.0016129032258064516;0.06451612903225806;0.3333333333333333;0.01903367496339678;0.3333333333333333;0.3333333333333333;0.2
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
6;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0967741935483871;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0
14;0;0.2;0.0;0.0;0.22580645161290322;0.0;0.009760858955588094;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
0;0;0.4;0.0;0.0;0.0;0.0;0.019521717911176188;0.0;0.0;0.2
7;0;0.2;0.0;0.0;0.11290322580645161;0.0;0.009760858955588094;0.0;0.0;0.2
8;0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
13;0;0.0;0.0;0.0;0.20967741935483872;0.0;0.0;0.0;0.0;0.0
15;0;0.0;0.0;0.0;0.24193548387096775;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
18;0;0.0;0.0;0.0;0.2903225806451613;0.0;0.0;0.0;0.0;0.0
9;0;0.0;0.0;0.0;0.14516129032258066;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
9;0;0.0;0.0;0.0;0.14516129032258066;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.0;0.0;0.1774193548387097;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
8;0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0
13;0;0.0;0.0;0.0;0.20967741935483872;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.0;0.0;0.1774193548387097;0.0;0.0;0.0;0.0;0.0
33;0;0.0;0.0;0.0;0.532258064516129;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;0;0.0;0.0;0.0;0.1935483870967742;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
12;0;0.0;0.0;0.0;0.1935483870967742;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
9;0;0.0;0.0;0.0;0.14516129032258066;0.0;0.0;0.0;0.0;0.0
4;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.06451612903225806;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.79
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
14;0;0.0;0.0;0.0;0.22580645161290322;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
2;0;0.2;0.0;0.0;0.03225806451612903;0.0;0.009760858955588094;0.0;0.0;0.0
8;0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.0;0.0;0.16129032258064516;0.0;0.0;0.0;0.0;0.0
24;0;0.0;0.0;0.0;0.3870967741935484;0.0;0.0;0.0;0.0;1.18
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
14;0;0.0;0.0;0.0;0.22580645161290322;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
8;0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
12;0;0.0;0.0;0.0;0.1935483870967742;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.0;0.0;0.06451612903225806;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.08064516129032258;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0
0;0;0.39;0.0;0.0;0.0;0.0;0.01903367496339678;0.0;0.0;1.57
9;0;0.0;0.0;0.0;0.14516129032258066;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.0;0.0;0.04838709677419355;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.0967741935483871;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.11290322580645161;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0
