tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min)
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
4;0;0.0;0.07407407407407407;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.07407407407407407;0.0;0.0;0.0
15;0;0.0;0.2777777777777778;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.12962962962962962;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
13;0;0.0;0.24074074074074073;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.2037037037037037;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
2;0;0.2;0.037037037037037035;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
9;0;0.0;0.16666666666666666;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;2;0.0;0.09259259259259259;1.0;0.0;0.0
11;0;0.0;0.2037037037037037;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
9;0;0.2;0.16666666666666666;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.2;0.037037037037037035;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.2
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
9;0;0.0;0.16666666666666666;0.0;0.0;0.0
5;0;0.2;0.09259259259259259;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
12;0;0.0;0.2222222222222222;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
15;0;0.2;0.2777777777777778;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
7;0;0.0;0.12962962962962962;0.0;0.0;0.0
10;0;0.0;0.18518518518518517;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
17;0;0.0;0.3148148148148148;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
2;0;0.2;0.037037037037037035;0.0;0.5;0.2
5;0;0.0;0.09259259259259259;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.2
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
11;0;0.2;0.2037037037037037;0.0;0.5;0.0
0;0;0.2;0.0;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.09259259259259259;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.09259259259259259;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.2;0.07407407407407407;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.07407407407407407;0.0;0.0;0.0
11;1;0.0;0.2037037037037037;0.5;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.09259259259259259;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.2
13;0;0.0;0.24074074074074073;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
8;0;0.0;0.14814814814814814;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.2
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
3;0;0.2;0.05555555555555555;0.0;0.5;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.2
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
34;0;0.0;0.6296296296296297;0.0;0.0;0.0
2;0;0.2;0.037037037037037035;0.0;0.5;0.0
0;0;0.2;0.0;0.0;0.5;0.0
12;0;0.0;0.2222222222222222;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
7;0;0.0;0.12962962962962962;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.2
0;0;0.2;0.0;0.0;0.5;0.2
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.2037037037037037;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.2;0.05555555555555555;0.0;0.5;0.0
4;0;0.0;0.07407407407407407;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
8;0;0.0;0.14814814814814814;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
3;0;0.2;0.05555555555555555;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.2037037037037037;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;1;0.0;0.018518518518518517;0.5;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
5;0;0.2;0.09259259259259259;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
23;0;0.0;0.42592592592592593;0.0;0.0;0.0
5;0;0.2;0.09259259259259259;0.0;0.5;0.2
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.2
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
12;0;0.0;0.2222222222222222;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
8;0;0.2;0.14814814814814814;0.0;0.5;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.2
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.4;0.018518518518518517;0.0;1.0;0.2
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
4;0;0.0;0.07407407407407407;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.09259259259259259;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
13;0;0.0;0.24074074074074073;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.07407407407407407;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.2;0.05555555555555555;0.0;0.5;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
15;0;0.0;0.2777777777777778;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
19;0;0.0;0.35185185185185186;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.2;0.07407407407407407;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.2;0.07407407407407407;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.2
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
14;0;0.0;0.25925925925925924;0.0;0.0;0.2
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
4;0;0.0;0.07407407407407407;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.09259259259259259;0.0;0.0;0.2
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.2
12;0;0.2;0.2222222222222222;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
11;0;0.0;0.2037037037037037;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.12962962962962962;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.2
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
17;0;0.0;0.3148148148148148;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.07407407407407407;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.2
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.09259259259259259;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;1;0.0;0.05555555555555555;0.5;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
14;0;0.0;0.25925925925925924;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.2
6;0;0.2;0.1111111111111111;0.0;0.5;0.2
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.09259259259259259;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.18518518518518517;0.0;0.0;0.0
5;0;0.0;0.09259259259259259;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
9;0;0.0;0.16666666666666666;0.0;0.0;0.2
7;0;0.0;0.12962962962962962;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
14;0;0.0;0.25925925925925924;0.0;0.0;0.0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.2037037037037037;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
8;0;0.0;0.14814814814814814;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.5;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
