tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min)
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;2.37;0.0;0.0;0.2314453125;2.37
0;0;0.98;0.0;0.0;0.095703125;1.37
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.06060606060606061;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.4;0.0;0.0;0.0390625;0.2
2;0;0.0;0.06060606060606061;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.2;0.09090909090909091;0.0;0.01953125;0.4
2;0;0.0;0.06060606060606061;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.06060606060606061;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
3;0;0.0;0.09090909090909091;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.01953125;0.0
0;0;0.0;0.0;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.4
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
2;0;0.0;0.06060606060606061;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.6
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.09090909090909091;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.15151515151515152;0.0;0.0;0.0
2;0;0.0;0.06060606060606061;0.0;0.0;0.0
0;0;0.98;0.0;0.0;0.095703125;0.79
2;0;0.0;0.06060606060606061;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.01953125;0.0
2;0;0.0;0.06060606060606061;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
2;0;0.0;0.06060606060606061;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.12121212121212122;0.0;0.0;0.0
0;0;1.97;0.0;0.0;0.1923828125;1.57
4;0;0.79;0.12121212121212122;0.0;0.0771484375;0.79
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
1;0;0.0;0.030303030303030304;0.0;0.0;0.2
1;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
