tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.39;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.20689655172413793;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.13793103448275862;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.13793103448275862;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
14;0;0.0;0.4827586206896552;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.4;0.034482758620689655;0.0;0.22598870056497175;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
4;0;0.0;0.13793103448275862;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.2413793103448276;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.3103448275862069;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.22598870056497175;0.4;0
0;0;0.98;0.0;0.0;0.5536723163841808;1.17;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.20689655172413793;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.20689655172413793;0.0;0.0;0.0;0
6;0;0.0;0.20689655172413793;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.13793103448275862;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.20689655172413793;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.20689655172413793;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.4;0.034482758620689655;0.0;0.22598870056497175;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.1724137931034483;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.2413793103448276;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.2413793103448276;0.0;0.0;0.0;0
1;0;0.4;0.034482758620689655;0.0;0.22598870056497175;0.2;0
5;0;0.0;0.1724137931034483;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
16;0;0.0;0.5517241379310345;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.11299435028248588;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.22598870056497175;0.6;0
0;0;0.0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.2413793103448276;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.22598870056497175;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.13793103448275862;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
7;0;0.0;0.2413793103448276;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.13793103448275862;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
12;0;0.0;0.41379310344827586;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.22598870056497175;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.2;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.2;0.13793103448275862;0.0;0.11299435028248588;0.78;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.22598870056497175;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.11299435028248588;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.20689655172413793;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.22598870056497175;0.6;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;1.77;0.0;0.0;1.0;1.77;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
4;0;1.57;0.13793103448275862;0.0;0.8870056497175142;1.37;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.39;0.0;0.0;0.22033898305084745;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
11;0;0.0;0.3793103448275862;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.3389830508474576;0.4;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.11299435028248588;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.3389830508474576;0.6;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
9;0;0.0;0.3103448275862069;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
6;0;0.0;0.20689655172413793;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.1724137931034483;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
20;0;0.0;0.6896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.20689655172413793;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
7;0;0.0;0.2413793103448276;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.6;0.034482758620689655;0.0;0.3389830508474576;0.4;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.4;0.034482758620689655;0.0;0.22598870056497175;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.2413793103448276;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;1.17;0.0;0.0;0.6610169491525423;0.98;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
4;0;0.0;0.13793103448275862;0.0;0.0;0.0;0
6;0;0.0;0.20689655172413793;0.0;0.0;0.0;0
4;0;0.0;0.13793103448275862;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.1724137931034483;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
8;0;1.37;0.27586206896551724;0.0;0.7740112994350283;1.17;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
2;0;0.0;0.06896551724137931;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.13793103448275862;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
8;0;0.0;0.27586206896551724;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.4;0.1724137931034483;0.0;0.22598870056497175;0.4;0
0;0;0.2;0.0;0.0;0.11299435028248588;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.10344827586206896;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;1.77;0.034482758620689655;0.0;1.0;1.57;0
0;0;0.0;0.0;0.0;0.0;0.0;0
11;0;1.37;0.3793103448275862;0.0;0.7740112994350283;1.57;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.22598870056497175;0.6;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.22598870056497175;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.3389830508474576;0.2;0
1;0;0.0;0.034482758620689655;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
