tweets;related;rainfall class;Normalized tweets;Normalized related;Normalized rainfall class;Next batch rainfall class
5;0;0.0;0.22727272727272727;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.2;0.13636363636363635;0.0;0.024813895781637715;0
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.2;0.13636363636363635;0.0;0.024813895781637715;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
12;0;0.0;0.5454545454545454;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;1.57;0.045454545454545456;0.0;0.19478908188585609;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.2;0.09090909090909091;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
10;0;0.0;0.45454545454545453;0.0;0.0;0
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.2;0.09090909090909091;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
11;0;0.0;0.5;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.2;0.13636363636363635;0.0;0.024813895781637715;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
11;0;0.0;0.5;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
11;0;0.0;0.5;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
4;0;0.2;0.18181818181818182;0.0;0.024813895781637715;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
10;1;0.0;0.45454545454545453;0.5;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;1;0.0;0.09090909090909091;0.5;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.59;0.13636363636363635;0.0;0.07320099255583126;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
4;1;0.0;0.18181818181818182;0.5;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.2;0.18181818181818182;0.0;0.024813895781637715;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.4090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.4;0.045454545454545456;0.0;0.04962779156327543;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
9;0;0.39;0.4090909090909091;0.0;0.04838709677419355;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
15;0;0.0;0.6818181818181818;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.2;0.09090909090909091;0.0;0.024813895781637715;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
